Date,tair,pcp,Q,SWE,PET
2012-11-11,-11.666666666666666,2.54,0.1646235895874807,7.619999999999999,0.7973529696464539
2012-11-12,-8.333333333333334,0.0,0.1889192565118301,12.7,1.0180631875991821
2012-11-13,-3.888888888888889,0.0,0.2132149234361796,12.7,1.3974895477294922
2012-11-14,-1.6666666666666667,0.0,0.2190537729160742,12.7,1.62516450881958
2012-11-15,-0.5555555555555556,0.0,0.2282082183440745,10.16,1.7456676959991455
2012-11-16,0.5555555555555556,0.0,0.2270622123599601,7.619999999999999,1.873937726020813
2012-11-17,1.6666666666666667,0.0,0.2430858924701898,7.619999999999999,2.0104050636291504
2012-11-18,0.0,2.54,0.2512983685878051,7.619999999999999,1.7839889526367188
2012-11-19,0.5555555555555556,0.0,0.2561884475348572,10.16,1.8435819149017334
2012-11-20,1.1111111111111112,0.0,0.2388351284341567,10.16,1.9050453901290894
2012-11-21,2.2222222222222223,0.0,0.2203630082391725,10.16,2.0439884662628174
2012-11-22,1.6666666666666667,0.0,0.2102223855548122,7.619999999999999,1.95867919921875
2012-11-23,0.5555555555555556,0.0,0.2032919398704644,7.619999999999999,1.8068345785140991
2012-11-24,1.6666666666666667,0.0,0.1978883686278593,7.619999999999999,1.9400415420532227
2012-11-25,0.5555555555555556,0.0,0.1971368335462887,5.08,1.7901183366775513
2012-11-26,-0.5555555555555556,0.0,0.1963852984647181,5.08,1.6508299112319946
2012-11-27,0.0,0.0,0.1956337633831475,5.08,1.7080471515655518
2012-11-28,-0.5555555555555556,0.0,0.1948822283015769,5.08,1.636936902999878
2012-11-29,1.1111111111111112,0.0,0.1941306932200064,5.08,1.8283220529556274
2012-11-30,1.6666666666666667,0.0,0.1919304977549558,5.08,1.8915261030197144
2012-12-01,1.6666666666666667,0.0,0.2017412611501197,2.54,1.8845523595809937
2012-12-02,1.6666666666666667,0.0,0.1913966017920301,2.54,1.8779041767120361
2012-12-03,-0.5555555555555556,2.54,0.2041386920664421,0.0,1.6070095300674438
2012-12-04,-1.6666666666666667,0.0,0.1944435494530583,0.0,1.4827277660369873
2012-12-05,1.1111111111111112,0.0,0.1976945337878163,0.0,1.7908837795257568
2012-12-06,-0.5555555555555556,2.54,0.2173330636342879,0.0,1.5924443006515503
2012-12-07,-1.6666666666666667,0.0,0.2055397438927189,0.0,1.4700465202331543
2012-12-08,-3.888888888888889,5.08,0.1999695426999013,2.54,1.2535691261291504
2012-12-09,-14.444444444444445,12.7,0.1783960650642271,7.619999999999999,0.5690150856971741
2012-12-10,-12.777777777777779,0.0,0.1818907598703842,10.16,0.6461466550827026
2012-12-11,-10.0,0.0,0.1853854546765414,15.239999999999998,0.7965551614761353
2012-12-12,-6.666666666666667,0.0,0.1888801494826986,15.239999999999998,1.0176761150360107
2012-12-13,-4.444444444444445,0.0,0.1923748442888558,17.779999999999998,1.1930409669876099
2012-12-14,-2.7777777777777777,7.619999999999999,0.195869539095013,17.779999999999998,1.3411576747894287
2012-12-15,-5.555555555555555,5.08,0.1993642339011702,27.94,1.098544716835022
2012-12-16,-8.333333333333334,5.08,0.1885298865261295,30.479999999999997,0.895663857460022
2012-12-17,-7.222222222222222,10.16,0.1808377039265242,38.099999999999994,0.9712551236152649
2012-12-18,-5.555555555555555,5.08,0.1979933017743489,50.8,1.0958211421966553
2012-12-19,-12.222222222222221,7.619999999999999,0.1972478088502294,55.88,0.6670150756835938
2012-12-20,-12.777777777777779,0.0,0.1965023159261101,58.419999999999995,0.6389997601509094
2012-12-21,-6.666666666666667,0.0,0.1957568230019907,60.959999999999994,1.0101490020751953
2012-12-22,-5.0,0.0,0.1950113300778713,60.959999999999994,1.1399283409118652
2012-12-23,-5.0,0.0,0.1942658371537519,60.959999999999994,1.1403180360794067
2012-12-24,-6.111111111111111,7.619999999999999,0.1935203442296325,63.5,1.0529087781906128
2012-12-25,-11.11111111111111,2.54,0.1927748513055131,68.58,0.727035641670227
2012-12-26,-8.88888888888889,2.54,0.1920293583813937,68.58,0.8599091172218323
2012-12-27,-10.0,7.619999999999999,0.1912838654572743,76.19999999999999,0.7922592759132385
2012-12-28,-14.444444444444445,0.0,0.190538372533155,81.28,0.5643587708473206
2012-12-29,-10.555555555555555,0.0,0.1897928796090356,81.28,0.7619357705116272
2012-12-30,-8.333333333333334,0.0,0.1890473866849162,83.82,0.9011418223381042
2012-12-31,-10.0,2.54,0.1883018937607968,83.82,0.7973203659057617
2013-01-01,-15.0,0.0,0.1875564008366774,83.82,0.5430648922920227
2013-01-02,-14.444444444444445,0.0,0.186810907912558,83.82,0.5683906078338623
2013-01-03,-13.88888888888889,0.0,0.1860654149884386,83.82,0.5948771834373474
2013-01-04,-7.777777777777778,0.0,0.1853199220643192,83.82,0.9469870328903198
2013-01-05,-7.222222222222222,0.0,0.1845744291401998,83.82,0.9890186786651611
2013-01-06,-4.444444444444445,0.0,0.1838289362160804,86.36,1.212812066078186
2013-01-07,-3.888888888888889,0.0,0.183083443291961,86.36,1.2656140327453613
2013-01-08,-4.444444444444445,0.0,0.1823379503678417,86.36,1.2201975584030151
2013-01-09,-3.3333333333333335,0.0,0.1815924574437223,86.36,1.3250408172607422
2013-01-10,-2.7777777777777777,0.0,0.1808469645196029,86.36,1.3829033374786377
2013-01-11,-12.777777777777779,5.08,0.1801014715954835,86.36,0.6641770005226135
2013-01-12,-19.444444444444443,0.0,0.1793559786713641,88.89999999999999,0.39283064007759094
2013-01-13,-20.555555555555557,0.0,0.1786104857472447,88.89999999999999,0.3599584102630615
2013-01-14,-19.444444444444443,0.0,0.1778649928231253,88.89999999999999,0.3959880471229553
2013-01-15,-15.555555555555555,0.0,0.1771194998990059,88.89999999999999,0.5434960722923279
2013-01-16,-7.777777777777778,0.0,0.1763740069748865,91.44,0.9877840876579285
2013-01-17,-5.0,0.0,0.1756285140507671,91.44,1.2145788669586182
2013-01-18,-5.0,0.0,0.1748830211266477,91.44,1.220237135887146
2013-01-19,-3.888888888888889,0.0,0.1741375282025284,91.44,1.327566146850586
2013-01-20,-3.888888888888889,0.0,0.173392035278409,91.44,1.3341009616851807
2013-01-21,-3.3333333333333335,0.0,0.1726465423542896,91.44,1.3948266506195068
2013-01-22,-2.2222222222222223,0.0,0.1719010494301702,91.44,1.5163707733154297
2013-01-23,-0.5555555555555556,0.0,0.1711555565060508,91.44,1.7122358083724976
2013-01-24,0.0,2.54,0.1704100635819314,91.44,1.7888280153274536
2013-01-25,-0.5555555555555556,0.0,0.169664570657812,93.98,1.7309826612472534
2013-01-26,-0.5555555555555556,17.779999999999998,0.1689190777336926,96.52,1.7407138347625732
2013-01-27,-1.1111111111111112,5.08,0.1681735848095732,116.83999999999999,1.6844717264175415
2013-01-28,-5.555555555555555,7.619999999999999,0.1674280918854538,121.91999999999999,1.2363578081130981
2013-01-29,-13.333333333333334,0.0,0.1666825989613344,127.0,0.6952551603317261
2013-01-30,-11.666666666666666,2.54,0.1659371060372151,127.0,0.7949408292770386
2013-01-31,-6.666666666666667,2.54,0.1651916131130957,129.54,1.1612213850021362
2013-02-01,-5.555555555555555,0.0,0.1644461201889763,132.07999999999998,1.2665683031082153
2013-02-02,-5.0,0.0,0.1637006272648569,132.07999999999998,1.3265784978866577
2013-02-03,-4.444444444444445,0.0,0.1629551343407375,132.07999999999998,1.389272689819336
2013-02-04,-5.555555555555555,0.0,0.1622096414166181,132.07999999999998,1.2908127307891846
2013-02-05,-2.7777777777777777,0.0,0.1614641484924987,132.07999999999998,1.5841853618621826
2013-02-06,-2.7777777777777777,0.0,0.1607186555683793,132.07999999999998,1.5945641994476318
2013-02-07,-5.555555555555555,0.0,0.1599731626442599,132.07999999999998,1.3163456916809082
2013-02-08,-2.7777777777777777,0.0,0.1592276697201406,132.07999999999998,1.6158255338668823
2013-02-09,-7.222222222222222,5.08,0.1584821767960211,134.61999999999998,1.181656002998352
2013-02-10,-10.555555555555555,0.0,0.1577366838719018,134.61999999999998,0.9284059405326843
2013-02-11,-11.666666666666666,2.54,0.1569911909477824,137.16,0.8591954112052917
2013-02-12,-12.777777777777779,0.0,0.156245698023663,139.7,0.7945182919502258
2013-02-13,-8.333333333333334,0.0,0.1555002050995436,139.7,1.1189602613449097
2013-02-14,-6.666666666666667,0.0,0.1547547121754242,142.23999999999998,1.2735711336135864
2013-02-15,-8.333333333333334,2.54,0.1540092192513048,142.23999999999998,1.1346513032913208
2013-02-16,-4.444444444444445,0.0,0.1532637263271854,142.23999999999998,1.5164940357208252
2013-02-17,-4.444444444444445,0.0,0.152518233403066,142.23999999999998,1.5272234678268433
2013-02-18,-10.555555555555555,0.0,0.1517727404789466,142.23999999999998,0.9815331101417542
2013-02-19,-6.666666666666667,0.0,0.1510272475548272,142.23999999999998,1.3192497491836548
2013-02-20,-5.555555555555555,7.619999999999999,0.1502817546307078,142.23999999999998,1.440327763557434
2013-02-21,-7.777777777777778,2.54,0.1495362617065885,152.39999999999998,1.2335503101348877
2013-02-22,-10.555555555555555,0.0,0.1487907687824691,152.39999999999998,1.0099846124649048
2013-02-23,-10.0,2.54,0.1480452758583497,152.39999999999998,1.0607362985610962
2013-02-24,-11.11111111111111,2.54,0.1472997829342303,157.48,0.9824581742286682
2013-02-25,-10.0,0.0,0.1465542900101109,157.48,1.076160192489624
2013-02-26,-10.555555555555555,2.54,0.1458087970859915,157.48,1.0395658016204834
2013-02-27,-11.666666666666666,0.0,0.1450633041618721,160.01999999999998,0.9624872803688049
2013-02-28,-8.88888888888889,0.0,0.1443178112377527,160.01999999999998,1.1950557231903076
2013-03-01,-3.888888888888889,0.0,0.1435723183136333,162.56,1.73221755027771
2013-03-02,-1.6666666666666667,0.0,0.142826825389514,162.56,2.041029453277588
2013-03-03,-0.5555555555555556,5.08,0.1420813324653946,162.56,2.221113443374634
2013-03-04,-5.555555555555555,12.7,0.1413358395412752,172.72,1.570879340171814
2013-03-05,-6.111111111111111,0.0,0.1405903466171558,182.88,1.5199284553527832
2013-03-06,-0.5555555555555556,2.54,0.1398448536930364,185.42,2.270069122314453
2013-03-07,1.1111111111111112,0.0,0.139099360768917,185.42,2.5642001628875732
2013-03-08,0.0,2.54,0.1383538678447976,185.42,2.3933606147766113
2013-03-09,-5.555555555555555,0.0,0.1386803265227649,190.5,1.6289485692977905
2013-03-10,-6.111111111111111,0.0,0.1416404846711272,190.5,1.5760717391967773
2013-03-11,-2.7777777777777777,2.54,0.1423257817600666,190.5,2.015244245529175
2013-03-12,-1.1111111111111112,0.0,0.1495996891785263,193.04,2.2812323570251465
2013-03-13,1.1111111111111112,0.0,0.1414042161170549,193.04,2.677948236465454
2013-03-14,3.3333333333333335,0.0,0.1505824658236568,193.04,3.13470196723938
2013-03-15,4.444444444444445,0.0,0.1567851807050359,193.04,3.400143623352051
2013-03-16,0.0,2.54,0.1689151609582592,193.04,2.535482168197632
2013-03-17,-2.7777777777777777,7.619999999999999,0.170156384056781,198.11999999999998,2.104022979736328
2013-03-18,-4.444444444444445,2.54,0.1491440072738634,203.2,1.882400631904602
2013-03-19,-2.2222222222222223,0.0,0.1520345268183658,205.73999999999998,2.2192978858947754
